wikidata_id
Q659992
Q90
Q41185
Q869
Q12193
Q639421
Q1352
Q622778
Q16572
Q15175
Q155
Q499114
Q39793
Q3004
Q45412
Q365
Q572755
Q928
Q211436
Q175100
Q1397551
Q1461
Q209036
Q14773
Q635709
Q16
Q597
Q215277
Q934465
Q956
Q57052
Q363166
Q142
Q42200
Q273877
Q4092
Q83247
Q1171
Q148
Q45761
Q1014420
Q2235155
Q490302
Q505503
Q4790673
Q33959
Q490
Q4970
Q1891
Q6624
Q228405
Q473181
Q160628
Q220
Q8686
Q46913
Q47974
Q41705
Q68481
Q12225
Q456
Q6397
Q23482
Q858
Q42053
Q2352322
Q461413
Q17269
Q42941
Q170115
Q240
Q494299
Q1197219
Q5826
Q5869
Q837
Q80338
Q79980
Q1012419
Q176180
Q46
Q1800
Q1022265
Q25444
Q916
Q424
Q1216
Q1308
Q9269
Q668
Q16666
Q13135
Q13138
Q41562
Q17
Q13360
Q83362
Q45
Q52603
Q1028
Q5823
Q12994
Q162022
Q12892
Q273702
Q648
Q216077
Q96
Q83311
Q3827
Q209834
Q10325
Q1201532
Q946761
Q46940
Q5836
Q2807
Q29
Q22502
Q385591
Q71724
Q660183
Q183
Q184
Q686868
Q1013628
Q179948
Q11133842
Q171943
Q82185
Q16967
Q657187
Q373475
Q36433
Q1105849
Q2478280
Q995297
Q1026336
Q57818
Q726910
Q1173
Q1337497
Q662101
Q61089
Q861592
Q1064185
Q13386
Q2634
Q256847
Q673183
Q131266
Q15682
Q1741
Q850526
Q189633
Q179608
Q15176
Q37
Q216
Q2044
Q184883
Q43
Q6381
Q1479
Q238366
Q7880
Q399
Q132404
Q202562
Q27275
Q649
Q4629
Q122803
Q343613
Q128223
Q194145
Q3138
Q163108
Q81398
Q4078
Q298
Q2868
Q134121
Q173219
Q9580
Q20337
Q515712
Q503945
Q1302254
Q1031649
Q986017
Q42622
Q1015805
Q695585
Q57970
Q321475
Q706161
Q59164
Q1346617
Q5451
Q2658740
Q1012719
Q17252
Q10362954
Q881
Q889
Q45815
Q10783653
Q622819
Q845662
Q216786
Q917319
Q1997904
Q203370
Q150058
Q854
Q1068374
Q6221
Q1449
Q43407
Q11104671
Q58178
Q57958
Q43684
Q495
Q1029
Q631849
Q111798
Q208471
Q979492
Q841304
Q13329
Q6247
Q13670
Q42392
Q2656
Q1012522
Q538407
Q849026
Q8717
Q999446
Q869310
Q38
Q13666
Q190963
Q21
Q1563
Q1750966
Q471422
Q15098
Q812
Q1024791
Q197678
Q1012714
Q10290492
Q576924
Q370187
Q2844
Q40430
Q595753
Q1024623
Q206933
Q333483
Q463252
Q437
Q13373
Q2259460
Q11284628
Q5104961
Q1250
Q1023903
Q3711
Q273114
Q735073
Q5705
Q52233
Q208158
Q4578286
Q277258
Q1997074
Q38234
Q3932
Q1861
Q4191
Q1949022
Q6482357
Q2749
Q1199713
Q491888
Q161750
Q868527
Q532560
Q565290
Q11739
Q857618
Q131962
Q989892
Q551672
Q727
Q83971
Q695591
Q68744
Q53896
Q13629
Q3757
Q219608
Q1035417
Q57006
Q2527695
Q1158197
Q170247
Q127041
Q54575
Q7673071
Q13142
Q7808213
Q20454
Q481879
Q55
Q34412
Q3812
Q31487
Q326917
Q30974
Q6616
Q22690
Q1018241
Q406
Q1953
Q41183
Q168954
Q85
Q207521
Q218861
Q326879
Q368619
Q14634
Q72778
Q14105968
Q7078
Q1019173
Q1216951
Q166997
Q35997
Q548518
Q1012362
Q42780
Q46862
Q40898
Q1208250
Q154748
Q788812
Q180871
Q212420
Q11725
Q5968
Q1726
Q2280
Q8818
Q2018422
Q210772
Q1506615
Q12130
Q270
Q37776
Q820042
Q27
Q840373
Q929997
Q372840
Q153732
Q16635
Q1387075
Q8356
Q170688
Q1005138
Q1006385
Q452622
Q1006
Q242105
Q6593
Q2256461
Q449526
Q917535
Q1364185
Q1880
Q837507
Q170903
Q167600
Q1858
Q181285
Q47135
Q41329
Q485294
Q43194
Q19770
Q47097
Q193826
Q34102
Q363391
Q1356313
Q1188864
Q567479
Q331191
Q770548
Q551662
Q2257171
45412
Q215755
Q471321
Q515573
Q1205133
Q192271
Q873021
Q46422
Q99
Q816
Q18482908
Q252772
Q1152302
Q667738
Q1572516
Q750594
Q861584
Q284027
Q651724
Q1020836
Q48
Q328015
Q14118
Q1003112
Q14960
Q736
Q2634480
Q10086
Q6122
Q50157
Q3545567
Q13619
Q768261
Q1268277
Q10296111
Q117591
Q1469348
Q25263
Q48344
Q190134
Q42362
Q1081204
Q3558780
Q11065388
Q552580
Q18097
Q12155
Q907241
Q1003172
Q7279550
Q490180
Q534483
Q426953
Q791134
Q1006413
Q1337959
Q21208
Q250615
Q1022585
Q1492
Q551109
Q703854
Q4018
Q186115
Q641
Q211371
Q159
Q52842
Q208793
Q131329
Q134698
Q15121
Q1461842
Q12191
Q1309
Q239
Q16963
Q113497198
Q1085
Q533279
Q34497
Q84
Q1926235
Q49831
Q404763
Q687243
Q68144
Q1799
Q81137
Q12501
Q58675
Q269473
Q165015
Q639112
Q1338218
Q1152
Q1013094
Q30002
Q1047664
Q656
Q958603
Q74384
Q31854717
Q10887632
Q591694
Q2311927
Q3992
Q575020
Q12996
Q52101
Q83067
Q133069
Q2790
Q6259
Q22052
Q1897
Q2900
Q16333
Q1022249
Q57906
Q14325
Q1643658
Q101566
Q100782
Q200797
Q30
Q1468648
Q10310
Q13362
Q328601
Q9505
Q269823
Q360374
Q52153
Q154246
Q83104
Q68579
Q2751
Q39321
Q13680
Q13298
Q111218
Q117196
Q733
Q414
Q40104
Q36160
Q36167
Q1013623
Q503856
Q771546
Q1022611
Q785888
Q419
Q187136
Q1338324
Q31213639
Q157713
Q42651
Q947102
Q18
Q10417
Q47887
Q118958
Q1353
Q14483095
Q571766
Q183515
Q55486
Q74308
Q26849
Q202560
Q1289
Q765518
Q745074
Q268
Q45797
Q12995
Q1006772
Q28301
Q1024746
Q20494
Q190827
Q203381
Q954076
Q34820
Q17054
Q836
Q2199759
Q20099772
Q8678
Q13917
Q659931
Q41876
Q217681
Q71401
Q185721
Q125278
Q1318478
Q186037
Q7999955
Q44212
Q366189
Q2887
Q132801
Q1168209
Q157856
Q875304
Q174234
Q188780
Q246257
Q68965
Q203309
Q71284
Q6548
Q1509703
Q859837
Q83407
Q203759
Q5484
Q47465
Q130994
Q1190
Q205586
Q1207099
Q872632
Q207095
Q239908
Q1774076
Q107426
Q95096
Q1364921
Q1196398
Q15674
Q1365421
Q720252
Q6602
Q167141
Q14135188
Q1413666
Q204979
Q22697
Q146043
Q1016717
Q23047
Q44160
Q151999
Q42168
Q557934
Q22640
Q871606
Q163795
Q849324
Q41
Q570829
Q324551
Q174091
Q927929
Q625570
Q42664
Q706228
Q184359
Q385026
Q678701
Q769062
Q35765
Q1476
Q833363
Q1055
Q3319473
Q891820
Q185221
Q523596
Q116656
Q35381
Q2119651
Q793641
Q1474626
Q68814
Q93497
Q243849
Q1024960
Q992645
Q30188
Q2066907
Q1012710
Q1549243
Q504580
Q69060
Q605319
Q1003140
Q128206
Q2383366
Q3963
Q6596
Q1023910
Q5940718
Q39473
Q640587
Q668318
Q387396
Q83324
Q183111
Q1663
Q25797
Q39193
Q2766547
Q2865
Q639862
Q15041623
Q543993
Q1910956
Q24033
Q454875
Q33296
Q2258588
Q144663
Q138830
Q575809
Q31926034
Q11959
Q543542
Q861208
Q262669
Q246693
Q145002
Q673052
Q6526
Q941967
Q1164132
Q388224
Q21008210
Q1486
Q229792
Q326806
Q865
Q160927
Q11055382
Q639412
Q12303
Q986572
Q241767
Q125293
Q820476
Q10282
Q71500
Q158422
Q2999
Q1720
Q3936
Q285879
Q757101
Q5582862
Q6582
Q815721
Q478457
Q1137
Q605051
Q213349
Q545
Q204430
Q178373
Q172593
Q669256
Q383472
Q71455
Q6454
Q288
Q183557
Q488052
Q491404
Q42788
Q13145
Q663893
Q367354
Q1024471
Q36
Q643843
Q64774
Q2296675
Q1342537
Q1784994
Q13134
Q173699
Q1356725
Q2759
Q1044891
Q1421494
Q117676
Q249906
Q1837211
Q551507
Q622817
Q373720
Q622801
Q3125460
Q774911
Q154190
Q257622
Q289852
Q1566702
Q64355
Q1209167
Q7565244
Q502379
Q699141
Q988863
Q7003
Q625157
Q26793
Q3376
Q20
Q93455
Q550963
Q1179
Q946933
Q230368
Q36036
Q34217
Q81997
Q23253
Q1083
Q58477
Q1156
Q53742
Q6397066
Q19279
Q478258
Q10080
Q79
Q193925
Q36378
Q7619622
Q52981
Q103840
Q502981
Q19944
Q33962
Q213497
Q191126
Q134346
Q8660
Q888363
Q810664
Q966825
Q769265
Q572041
Q1078679
Q43467
Q1005121
Q80985
Q752137
Q15684
Q332310
Q5818
Q1640132
Q2742
Q3927
Q6625
Q213224
Q182481
Q3630
Q38380
Q360149
Q157286
Q621
Q800122
Q174019
Q637612
Q603125
Q16394
Q623134
Q181725
Q207610
Q780655
Q455645
Q877384
Q45656
Q40497
Q474480
Q2145
Q29520
Q772622
Q745809
Q5413
Q1296
Q13369
Q68695
Q54747
Q56208
Q15878
Q148780
Q2833
Q174800
Q1000052
Q605706
Q1055349
Q861199
Q1490
Q893339
Q4810289
Q1484005
Q693977
Q15695
Q541
Q31
Q866941
Q36874
Q950827
Q854468
Q56197
Q279
Q36947
Q9527
Q194932
Q204827
Q158274
Q2032749
Q4921805
